H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20250315B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0.64,3.22,0.34,0,3.15,2.67,4.89,0.51,1.8,2.28
20250315B03,システム約定結果,落札量合計（TSO別）[MW],112,450,329.463,0,144,525.886,206.64,174,349,2290.989
20250315B03,システム約定結果,（内訳）自エリアからの落札量[MW],112,450,329.463,0,144,525.886,191.64,174,257,2183.989
20250315B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250315B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250315B03,合計（確報値）,募集量（TSO別）[MW],123,441,499,229,65,327,197,92,260,2233
20250315B03,合計（確報値）,応札量合計（電源属地別）[MW],112,630,329.463,0,144,632.886,191.64,174,412,2625.989
20250315B03,合計（確報値）,約定量合計（電源属地別）[MW],112,450,329.463,0,144,632.886,191.64,174,257,2290.989
20250315B03,合計（確報値）,応札件数（電源属地別）[件],1,9,5,0,2,6,6,3,8,40
20250315B03,合計（確報値）,約定件数（電源属地別）[件],1,7,5,0,2,6,6,3,5,35
20250315B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0.64,3.54,0.34,0,3.86,6.25,6.61,2.3,2.83,6.61
20250315B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.64,2.35,0.34,0,2.86,0.34,3.15,0.34,0.96,0.34
20250315B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0.64,3.02,0.34,0,3.15,2.6,5.25,0.51,1.52,2.24
20250315B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0.64,3.54,0.34,0,3.86,6.25,6.61,2.3,2.83,6.61
20250315B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.64,2.35,0.34,0,2.86,0.34,0.34,0.34,0.34,0.34
20250315B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0.64,3.02,0.34,0,3.15,2.67,4.89,0.51,1.8,2.24
20250315B03,合計（確報値）,約定量合計（TSO別）[MW],112,450,329.463,0,144,525.886,206.64,174,349,2290.989
20250315B03,合計（確報値）,（内訳）自エリアからの約定量[MW],112,450,329.463,0,144,525.886,191.64,174,257,2183.989
20250315B04,システム約定結果,募集量（TSO別）[MW],108,588,551,196,60,278,185,122,248,2336
20250315B04,システム約定結果,応札量合計（電源属地別）[MW],67,360,960.177,0,171,563.886,167.98,240,412,2942.043
20250315B04,システム約定結果,落札量合計（電源属地別）[MW],67,360,960.177,0,171,563.886,167.98,237,355,2882.043
20250315B04,システム約定結果,応札件数（電源属地別）[件],1,4,9,0,2,5,5,6,6,38
20250315B04,システム約定結果,落札件数（電源属地別）[件],1,4,9,0,2,5,5,6,6,38
20250315B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],16.9,4.72,6.61,0,0.34,5.59,6.12,1.57,7.27,16.9
20250315B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],16.9,4.37,0.34,0,0.34,0.34,2.65,0.34,0.34,0.34
20250315B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],16.9,4.63,3.9,0,0.34,1.62,4.62,0.59,2.46,3.23
20250315B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],16.9,6.61,6.61,0,0.34,5.59,6.12,1.57,7.27,16.9
20250315B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],16.9,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250315B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],16.9,4.76,3.57,0,0.34,1.62,3.84,0.64,2.46,3.23
20250315B04,システム約定結果,落札量合計（TSO別）[MW],67,588,732.177,0,171,563.886,205.474,199.506,355,2882.043
20250315B04,システム約定結果,（内訳）自エリアからの落札量[MW],67,360,732.177,0,171,563.886,167.98,199.506,355,2616.549
20250315B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250315B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250315B04,合計（確報値）,募集量（TSO別）[MW],108,588,551,196,60,278,185,122,248,2336
20250315B04,合計（確報値）,応札量合計（電源属地別）[MW],67,450,960.177,0,171,563.886,167.98,240,520,3140.043
20250315B04,合計（確報値）,約定量合計（電源属地別）[MW],67,360,960.177,0,171,563.886,167.98,237,355,2882.043
20250315B04,合計（確報値）,応札件数（電源属地別）[件],1,7,9,0,2,5,5,6,9,44
20250315B04,合計（確報値）,約定件数（電源属地別）[件],1,6,9,0,2,5,5,6,8,42
20250315B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],16.9,4.72,6.61,0,0.34,5.59,6.12,1.57,7.27,16.9
20250315B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],16.9,3.86,0.34,0,0.34,0.34,2.65,0.34,0.34,0.34
20250315B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],16.9,4.42,3.9,0,0.34,1.62,4.62,0.59,1.41,3.07
20250315B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],16.9,6.61,6.61,0,0.34,5.59,6.12,1.57,7.27,16.9
20250315B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],16.9,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250315B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],16.9,4.63,3.57,0,0.34,1.62,3.84,0.64,1.41,3.07
20250315B04,合計（確報値）,約定量合計（TSO別）[MW],67,588,732.177,0,171,563.886,205.474,199.506,355,2882.043
20250315B04,合計（確報値）,（内訳）自エリアからの約定量[MW],67,360,732.177,0,171,563.886,167.98,199.506,355,2616.549
20250315B05,システム約定結果,募集量（TSO別）[MW],104,455,445,175,75,281,203,136,195,2069
20250315B05,システム約定結果,応札量合計（電源属地別）[MW],67,360,1118.319,0,171,563.886,167.98,245,358,3051.185
20250315B05,システム約定結果,落札量合計（電源属地別）[MW],67,360,1118.319,0,171,563.886,167.98,244,337,3029.185
20250315B05,システム約定結果,応札件数（電源属地別）[件],1,4,11,0,2,5,5,6,6,40
20250315B05,システム約定結果,落札件数（電源属地別）[件],1,4,11,0,2,5,5,6,6,40
20250315B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],10.54,3.37,6.61,0,0.34,5.86,4.98,0.77,7.7,10.54
20250315B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],10.54,2.93,0.34,0,0.34,0.34,1.58,0.34,0.34,0.34
20250315B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],10.54,3.21,4.17,0,0.34,1.69,3.53,0.49,1.52,2.89
20250315B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],10.54,6.61,6.61,0,0.34,5.86,4.98,0.77,7.7,10.54
20250315B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],10.54,1.98,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250315B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],10.54,3.41,4.17,0,0.34,1.84,2.72,0.49,1.52,2.89
20250315B05,システム約定結果,落札量合計（TSO別）[MW],67,455,1023.319,0,171,506.392,225.474,244,337,3029.185
20250315B05,システム約定結果,（内訳）自エリアからの落札量[MW],67,360,1023.319,0,171,506.392,167.98,244,337,2876.691
20250315B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250315B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250315B05,合計（確報値）,募集量（TSO別）[MW],104,455,445,175,75,281,203,136,195,2069
20250315B05,合計（確報値）,応札量合計（電源属地別）[MW],67,450,1118.319,0,171,563.886,167.98,245,358,3141.185
20250315B05,合計（確報値）,約定量合計（電源属地別）[MW],67,360,1118.319,0,171,563.886,167.98,244,337,3029.185
20250315B05,合計（確報値）,応札件数（電源属地別）[件],1,6,11,0,2,5,5,6,6,42
20250315B05,合計（確報値）,約定件数（電源属地別）[件],1,5,11,0,2,5,5,6,6,41
20250315B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],10.54,3.37,6.61,0,0.34,5.86,4.98,0.77,7.7,10.54
20250315B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],10.54,2.59,0.34,0,0.34,0.34,1.58,0.34,0.34,0.34
20250315B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],10.54,3.01,4.17,0,0.34,1.69,3.53,0.49,1.52,2.87
20250315B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],10.54,6.61,6.61,0,0.34,5.86,4.98,0.77,7.7,10.54
20250315B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],10.54,1.98,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250315B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],10.54,3.25,4.17,0,0.34,1.84,2.72,0.49,1.52,2.87
20250315B05,合計（確報値）,約定量合計（TSO別）[MW],67,455,1023.319,0,171,506.392,225.474,244,337,3029.185
20250315B05,合計（確報値）,（内訳）自エリアからの約定量[MW],67,360,1023.319,0,171,506.392,167.98,244,337,2876.691
20250315B06,システム約定結果,募集量（TSO別）[MW],93,380,518,114,49,274,200,130,346,2104
20250315B06,システム約定結果,応札量合計（電源属地別）[MW],112,360,784.363,0,102,701.886,191.64,180,358,2789.889
20250315B06,システム約定結果,落札量合計（電源属地別）[MW],104.01,360,784.363,0,102,701.886,191.64,180,358,2781.899
20250315B06,システム約定結果,応札件数（電源属地別）[件],1,4,8,0,1,6,6,3,6,35
20250315B06,システム約定結果,落札件数（電源属地別）[件],1,4,8,0,1,6,6,3,6,35
20250315B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.51,2.43,6.61,0,0.69,5.58,5.64,1.63,5.72,6.61
20250315B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.51,1.94,0.34,0,0.69,0.34,2.19,0.34,0.57,0.34
20250315B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.51,2.22,3.98,0,0.69,2.53,4.28,0.47,1.61,2.74
20250315B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],3.51,6.61,6.61,0,0.69,5.58,5.64,1.63,5.72,6.61
20250315B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.51,1.94,0.34,0,0.69,0.34,1.42,0.34,0.57,0.34
20250315B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.51,2.45,3.91,0,0.69,2.55,4.16,0.47,1.61,2.74
20250315B06,システム約定結果,落札量合計（TSO別）[MW],104.01,380,764.363,0,102,693.526,200,180,358,2781.899
20250315B06,システム約定結果,（内訳）自エリアからの落札量[MW],104.01,360,764.363,0,102,693.526,191.64,180,358,2753.539
20250315B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250315B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B06,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250315B06,合計（確報値）,募集量（TSO別）[MW],93,380,518,114,49,274,200,130,346,2104
20250315B06,合計（確報値）,応札量合計（電源属地別）[MW],112,450,784.363,0,102,701.886,191.64,180,412,2933.889
20250315B06,合計（確報値）,約定量合計（電源属地別）[MW],104.01,360,784.363,0,102,701.886,191.64,180,358,2781.899
20250315B06,合計（確報値）,応札件数（電源属地別）[件],1,6,8,0,1,6,6,3,8,39
20250315B06,合計（確報値）,約定件数（電源属地別）[件],1,5,8,0,1,6,6,3,7,37
20250315B06,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],3.51,2.43,6.61,0,0.69,5.58,5.64,1.63,1.41,6.61
20250315B06,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.51,1.83,0.34,0,0.69,0.34,2.19,0.34,0.57,0.34
20250315B06,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.51,2.07,3.98,0,0.69,2.53,4.28,0.47,0.9,2.63
20250315B06,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],3.51,6.61,6.61,0,0.69,5.58,5.64,1.63,1.41,6.61
20250315B06,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.51,1.83,0.34,0,0.69,0.34,1.42,0.34,0.57,0.34
20250315B06,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.51,2.31,3.91,0,0.69,2.55,4.16,0.47,0.9,2.63
20250315B06,合計（確報値）,約定量合計（TSO別）[MW],104.01,380,764.363,0,102,693.526,200,180,358,2781.899
20250315B06,合計（確報値）,（内訳）自エリアからの約定量[MW],104.01,360,764.363,0,102,693.526,191.64,180,358,2753.539
20250315B07,システム約定結果,募集量（TSO別）[MW],58,218,170,0,27,178,93,27,91,862
20250315B07,システム約定結果,応札量合計（電源属地別）[MW],112,360,405.95,0,102,701.886,191.64,124,353,2350.476
20250315B07,システム約定結果,落札量合計（電源属地別）[MW],85,360,405.95,0,102,701.886,191.64,124,317,2287.476
20250315B07,システム約定結果,応札件数（電源属地別）[件],1,4,6,0,1,6,6,3,6,33
20250315B07,システム約定結果,落札件数（電源属地別）[件],1,4,6,0,1,6,6,3,6,33
20250315B07,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0.34,1.6,0.34,0,2.32,7.45,7.66,3.51,4.72,7.66
20250315B07,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,1.06,0.34,0,2.32,0.34,4.2,0.34,1.73,0.34
20250315B07,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0.34,1.35,0.34,0,2.32,3.44,6.3,0.72,2.82,2.4
20250315B07,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0.34,1.6,0.34,0,2.32,7.45,7.66,3.51,4.72,7.66
20250315B07,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,1.06,0.34,0,2.32,0.34,4.2,0.34,1.73,0.34
20250315B07,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0.34,1.35,0.34,0,2.32,3.44,6.3,0.72,2.82,2.4
20250315B07,システム約定結果,落札量合計（TSO別）[MW],85,360,405.95,0,102,701.886,191.64,124,317,2287.476
20250315B07,システム約定結果,（内訳）自エリアからの落札量[MW],85,360,405.95,0,102,701.886,191.64,124,317,2287.476
20250315B07,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250315B07,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B07,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B07,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B07,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B07,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B07,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B07,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B07,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B07,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B07,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B07,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B07,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250315B07,合計（確報値）,募集量（TSO別）[MW],58,218,170,0,27,178,93,27,91,862
20250315B07,合計（確報値）,応札量合計（電源属地別）[MW],112,450,405.95,0,102,701.886,222.62,124,353,2471.456
20250315B07,合計（確報値）,約定量合計（電源属地別）[MW],85,360,405.95,0,102,701.886,191.64,124,317,2287.476
20250315B07,合計（確報値）,応札件数（電源属地別）[件],1,7,6,0,1,6,8,3,6,38
20250315B07,合計（確報値）,約定件数（電源属地別）[件],1,6,6,0,1,6,7,3,6,36
20250315B07,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0.34,1.6,0.34,0,2.32,7.45,7.66,3.51,4.72,7.66
20250315B07,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,1.06,0.34,0,2.32,0.34,0.34,0.34,1.73,0.34
20250315B07,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0.34,1.35,0.34,0,2.32,3.44,5.67,0.72,2.82,2.35
20250315B07,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0.34,1.6,0.34,0,2.32,7.45,7.66,3.51,4.72,7.66
20250315B07,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,1.06,0.34,0,2.32,0.34,0.34,0.34,1.73,0.34
20250315B07,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0.34,1.35,0.34,0,2.32,3.44,5.67,0.72,2.82,2.35
20250315B07,合計（確報値）,約定量合計（TSO別）[MW],85,360,405.95,0,102,701.886,191.64,124,317,2287.476
20250315B07,合計（確報値）,（内訳）自エリアからの約定量[MW],85,360,405.95,0,102,701.886,191.64,124,317,2287.476
20250315B08,システム約定結果,募集量（TSO別）[MW],63,245,345,0,27,234,91,42,120,1167
20250315B08,システム約定結果,応札量合計（電源属地別）[MW],112,360,408.231,0,102,616.498,143.77,110,304,2156.499
20250315B08,システム約定結果,落札量合計（電源属地別）[MW],112,360,408.231,0,102,616.498,143.77,110,291,2143.499
20250315B08,システム約定結果,応札件数（電源属地別）[件],1,4,6,0,1,5,5,3,5,30
20250315B08,システム約定結果,落札件数（電源属地別）[件],1,4,6,0,1,5,5,3,5,30
20250315B08,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0.34,2.21,0.34,0,1.27,6.01,5.17,2.07,3.13,6.01
20250315B08,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,1.71,0.34,0,1.27,0.34,2.1,0.34,0.76,0.34
20250315B08,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0.34,1.99,0.34,0,1.27,2.88,3.9,0.6,1.58,1.81
20250315B08,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0.34,2.21,0.34,0,1.27,6.01,5.17,2.07,3.13,6.01
20250315B08,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,1.71,0.34,0,1.27,0.34,2.1,0.34,0.76,0.34
20250315B08,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0.34,1.99,0.34,0,1.27,2.88,3.9,0.6,1.58,1.81
20250315B08,システム約定結果,落札量合計（TSO別）[MW],112,360,408.231,0,102,616.498,143.77,110,291,2143.499
20250315B08,システム約定結果,（内訳）自エリアからの落札量[MW],112,360,408.231,0,102,616.498,143.77,110,291,2143.499
20250315B08,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250315B08,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250315B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250315B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250315B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250315B08,合計（確報値）,募集量（TSO別）[MW],63,245,345,0,27,234,91,42,120,1167
20250315B08,合計（確報値）,応札量合計（電源属地別）[MW],112,450,408.231,0,102,616.498,174.75,110,304,2277.479
20250315B08,合計（確報値）,約定量合計（電源属地別）[MW],112,360,408.231,0,102,616.498,143.77,110,291,2143.499
20250315B08,合計（確報値）,応札件数（電源属地別）[件],1,6,6,0,1,5,7,3,5,34
20250315B08,合計（確報値）,約定件数（電源属地別）[件],1,5,6,0,1,5,6,3,5,32
20250315B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0.34,2.21,0.34,0,1.27,6.01,5.17,2.07,3.13,6.01
20250315B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,1.56,0.34,0,1.27,0.34,0.34,0.34,0.76,0.34
20250315B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0.34,1.83,0.34,0,1.27,2.88,3.36,0.6,1.58,1.75
20250315B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0.34,2.21,0.34,0,1.27,6.01,5.17,2.07,3.13,6.01
20250315B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,1.56,0.34,0,1.27,0.34,0.34,0.34,0.76,0.34
20250315B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0.34,1.83,0.34,0,1.27,2.88,3.36,0.6,1.58,1.75
20250315B08,合計（確報値）,約定量合計（TSO別）[MW],112,360,408.231,0,102,616.498,143.77,110,291,2143.499
20250315B08,合計（確報値）,（内訳）自エリアからの約定量[MW],112,360,408.231,0,102,616.498,143.77,110,291,2143.499
20250316B01,システム約定結果,募集量（TSO別）[MW],58,209,238,0,32,179,97,36,97,946
20250316B01,システム約定結果,応札量合計（電源属地別）[MW],112,360,511.203,0,102,340.498,191.64,108,304,2029.341
20250316B01,システム約定結果,落札量合計（電源属地別）[MW],83,360,511.203,0,102,340.498,191.64,108,270,1966.341
20250316B01,システム約定結果,応札件数（電源属地別）[件],1,4,6,0,1,3,6,5,5,31
20250316B01,システム約定結果,落札件数（電源属地別）[件],1,4,6,0,1,3,6,5,5,31
20250316B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0.6,3.19,0.34,0,0.71,0.34,4.85,0.84,2.58,4.85
20250316B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.6,2.75,0.34,0,0.71,0.34,0.34,0.34,0.34,0.34
20250316B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0.6,3.02,0.34,0,0.71,0.34,3.37,0.48,0.93,1.25
20250316B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0.6,3.19,0.34,0,0.71,0.34,4.85,0.84,2.58,4.85
20250316B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.6,2.75,0.34,0,0.71,0.34,0.34,0.34,0.34,0.34
20250316B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0.6,3.02,0.34,0,0.71,0.34,3.37,0.48,0.93,1.25
20250316B01,システム約定結果,落札量合計（TSO別）[MW],83,360,511.203,0,102,340.498,191.64,108,270,1966.341
