H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20250313B07,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.76,1.47,0.34,0,3.45,2.15,1.76,0.34,1.81,0.34
20250313B07,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.03,1.73,0.34,0,3.45,4.16,3.69,0.34,2.66,2.72
20250313B07,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],3.86,1.97,6.49,0,3.45,6.49,6.49,0.34,6.49,6.49
20250313B07,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.76,1.47,0.34,0,3.45,2.15,1.76,0.34,1.76,0.34
20250313B07,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.03,1.73,2.03,0,3.45,3.92,3.35,0.34,3.41,2.72
20250313B07,合計（確報値）,約定量合計（TSO別）[MW],216,790,691.142,0,153,779,369,154,425,3577.142
20250313B07,合計（確報値）,（内訳）自エリアからの約定量[MW],216,790,487.142,0,153,779,368.301,154,100,3047.443
20250313B08,システム約定結果,募集量（TSO別）[MW],213,539,1406,10,142,730,332,140,398,3910
20250313B08,システム約定結果,応札量合計（電源属地別）[MW],272,790,565.867,0,158,861,563.528,134,100,3444.395
20250313B08,システム約定結果,落札量合計（電源属地別）[MW],214,790,565.867,0,158,861,489,134,100,3311.867
20250313B08,システム約定結果,応札件数（電源属地別）[件],2,4,7,0,1,5,8,2,3,32
20250313B08,システム約定結果,落札件数（電源属地別）[件],2,4,7,0,1,5,8,2,3,32
20250313B08,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.26,4.48,0.34,0,1.52,5.76,3.89,0.57,2.19,5.76
20250313B08,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.42,1.9,0.33,0,1.52,0.38,0.91,0.34,0.84,0.33
20250313B08,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.16,2.94,0.34,0,1.52,2.17,2.57,0.42,1.13,2.03
20250313B08,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.26,4.48,0.34,0,1.52,5.76,3.89,1.52,5.76,5.76
20250313B08,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.42,1.9,0.33,0,1.52,0.38,0.91,0.34,0.38,0.33
20250313B08,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.16,2.94,0.34,0,1.52,2.21,2.43,0.46,2.08,2.03
20250313B08,システム約定結果,落札量合計（TSO別）[MW],214,790,565.867,0,142,730,332,140,398,3311.867
20250313B08,システム約定結果,（内訳）自エリアからの落札量[MW],214,790,565.867,0,142,720,332,134,100,2997.867
20250313B08,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250313B08,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250313B08,合計（確報値）,募集量（TSO別）[MW],213,539,1406,10,142,730,332,140,398,3910
20250313B08,合計（確報値）,応札量合計（電源属地別）[MW],272,1040,565.867,0,158,861,563.528,134,100,3694.395
20250313B08,合計（確報値）,約定量合計（電源属地別）[MW],214,790,565.867,0,158,861,489,134,100,3311.867
20250313B08,合計（確報値）,応札件数（電源属地別）[件],2,5,7,0,1,5,8,2,3,33
20250313B08,合計（確報値）,約定件数（電源属地別）[件],2,4,7,0,1,5,8,2,3,32
20250313B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.26,2.38,0.34,0,1.52,5.76,3.89,0.57,2.19,5.76
20250313B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.42,1.3,0.33,0,1.52,0.38,0.91,0.34,0.84,0.33
20250313B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.16,1.93,0.34,0,1.52,2.17,2.57,0.42,1.13,1.79
20250313B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.26,2.38,0.34,0,1.52,5.76,3.89,1.52,5.76,5.76
20250313B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.42,1.3,0.33,0,1.52,0.38,0.91,0.34,0.38,0.33
20250313B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.16,1.93,0.34,0,1.52,2.21,2.43,0.46,2.08,1.79
20250313B08,合計（確報値）,約定量合計（TSO別）[MW],214,790,565.867,0,142,730,332,140,398,3311.867
20250313B08,合計（確報値）,（内訳）自エリアからの約定量[MW],214,790,565.867,0,142,720,332,134,100,2997.867
20250314B01,システム約定結果,募集量（TSO別）[MW],214,478,1202,0,148,642,314,138,349,3485
20250314B01,システム約定結果,応札量合計（電源属地別）[MW],272,790,680.806,0,158,861,563.528,133,150,3608.334
20250314B01,システム約定結果,落札量合計（電源属地別）[MW],214,790,680.806,0,158,711.449,433.551,133,150,3270.806
20250314B01,システム約定結果,応札件数（電源属地別）[件],2,4,6,0,1,5,8,3,3,32
20250314B01,システム約定結果,落札件数（電源属地別）[件],2,4,6,0,1,5,8,3,3,32
20250314B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.55,4.99,0.34,0,0.34,5.5,2.64,1.84,0.34,5.5
20250314B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.23,2.33,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250314B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.26,3.38,0.34,0,0.34,2.19,1.47,0.73,0.34,1.83
20250314B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.55,4.99,0.34,0,0.34,5.5,2.64,1.84,5.5,5.5
20250314B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.23,2.33,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250314B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.26,3.38,0.34,0,0.34,2.15,1.46,0.73,1.17,1.83
20250314B01,システム約定結果,落札量合計（TSO別）[MW],214,790,680.806,0,148,642,314,133,349,3270.806
20250314B01,システム約定結果,（内訳）自エリアからの落札量[MW],214,790,680.806,0,148,642,311.262,133,150,3069.068
20250314B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250314B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250314B01,合計（確報値）,募集量（TSO別）[MW],214,478,1202,0,148,642,314,138,349,3485
20250314B01,合計（確報値）,応札量合計（電源属地別）[MW],272,1040,680.806,0,158,861,563.528,133,150,3858.334
20250314B01,合計（確報値）,約定量合計（電源属地別）[MW],214,790,680.806,0,158,711.449,433.551,133,150,3270.806
20250314B01,合計（確報値）,応札件数（電源属地別）[件],2,7,6,0,1,5,8,3,3,35
20250314B01,合計（確報値）,約定件数（電源属地別）[件],2,6,6,0,1,5,8,3,3,34
20250314B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.55,2.79,0.34,0,0.34,5.5,2.64,1.84,0.34,5.5
20250314B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.23,1.6,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250314B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.26,2.31,0.34,0,0.34,2.19,1.47,0.73,0.34,1.57
20250314B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.55,2.79,0.34,0,0.34,5.5,2.64,1.84,5.5,5.5
20250314B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.23,1.6,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250314B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.26,2.31,0.34,0,0.34,2.15,1.46,0.73,1.17,1.57
20250314B01,合計（確報値）,約定量合計（TSO別）[MW],214,790,680.806,0,148,642,314,133,349,3270.806
20250314B01,合計（確報値）,（内訳）自エリアからの約定量[MW],214,790,680.806,0,148,642,311.262,133,150,3069.068
20250314B02,システム約定結果,募集量（TSO別）[MW],230,487,1128,0,147,602,298,130,366,3388
20250314B02,システム約定結果,応札量合計（電源属地別）[MW],272,790,755.706,0,147,861,563.528,125,150,3664.234
20250314B02,システム約定結果,落札量合計（電源属地別）[MW],230,790,755.706,0,147,763.195,352.805,125,150,3313.706
20250314B02,システム約定結果,応札件数（電源属地別）[件],2,4,7,0,1,5,8,3,3,33
20250314B02,システム約定結果,落札件数（電源属地別）[件],2,4,7,0,1,5,8,3,3,33
20250314B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.28,4.9,0.34,0,0.89,5.42,3.6,0.88,0.49,5.42
20250314B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.3,2.25,0.33,0,0.89,0.34,0.51,0.34,0.34,0.33
20250314B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3,3.3,0.34,0,0.89,2.04,2.42,0.55,0.42,1.88
20250314B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.28,4.9,0.34,0,0.89,5.42,3.6,0.88,5.42,5.42
20250314B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.3,2.25,0.33,0,0.89,0.34,0.51,0.34,0.34,0.33
20250314B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3,3.3,0.34,0,0.89,2.09,2.24,0.55,1.49,1.88
20250314B02,システム約定結果,落札量合計（TSO別）[MW],230,790,755.706,0,147,602,298,125,366,3313.706
20250314B02,システム約定結果,（内訳）自エリアからの落札量[MW],230,790,755.706,0,147,602,298,125,150,3097.706
20250314B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250314B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250314B02,合計（確報値）,募集量（TSO別）[MW],230,487,1128,0,147,602,298,130,366,3388
20250314B02,合計（確報値）,応札量合計（電源属地別）[MW],272,1040,755.706,0,147,861,563.528,125,150,3914.234
20250314B02,合計（確報値）,約定量合計（電源属地別）[MW],230,790,755.706,0,147,763.195,352.805,125,150,3313.706
20250314B02,合計（確報値）,応札件数（電源属地別）[件],2,7,7,0,1,5,8,3,3,36
20250314B02,合計（確報値）,約定件数（電源属地別）[件],2,6,7,0,1,5,8,3,3,35
20250314B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.28,2.71,0.34,0,0.89,5.42,3.6,0.88,0.49,5.42
20250314B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.3,1.51,0.33,0,0.89,0.34,0.51,0.34,0.34,0.33
20250314B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3,2.23,0.34,0,0.89,2.04,2.42,0.55,0.42,1.62
20250314B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.28,2.71,0.34,0,0.89,5.42,3.6,0.88,5.42,5.42
20250314B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.3,1.51,0.33,0,0.89,0.34,0.51,0.34,0.34,0.33
20250314B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3,2.23,0.34,0,0.89,2.09,2.24,0.55,1.49,1.62
20250314B02,合計（確報値）,約定量合計（TSO別）[MW],230,790,755.706,0,147,602,298,125,366,3313.706
20250314B02,合計（確報値）,（内訳）自エリアからの約定量[MW],230,790,755.706,0,147,602,298,125,150,3097.706
20250314B03,システム約定結果,募集量（TSO別）[MW],249,783,1580,132,209,897,412,204,481,4947
20250314B03,システム約定結果,応札量合計（電源属地別）[MW],273.99,970,1041.821,0,232,1118,476.284,204,150,4466.095
20250314B03,システム約定結果,落札量合計（電源属地別）[MW],250.99,970,1010.821,0,232,1038.716,476.284,204,150,4332.811
20250314B03,システム約定結果,応札件数（電源属地別）[件],3,5,8,0,2,6,6,3,4,37
20250314B03,システム約定結果,落札件数（電源属地別）[件],3,5,8,0,2,6,6,3,4,37
20250314B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.15,4.95,7.54,0,4.48,5.42,4.01,1.44,4.29,7.54
20250314B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,2.3,0.33,0,3.47,1.38,0.96,0.34,1.93,0.33
20250314B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.36,3.19,3.72,0,3.64,3.19,3.2,0.48,3.53,3.17
20250314B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.15,4.95,7.54,0,4.48,5.42,5.21,5.21,4.29,7.54
20250314B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,2.3,0.33,0,3.47,1.38,0.6,0.34,1.08,0.33
20250314B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.36,3.19,3.72,0,3.66,3.36,3.03,0.57,3.07,3.17
20250314B03,システム約定結果,落札量合計（TSO別）[MW],250.99,970,1010.821,0,209,897,412,204,379,4332.811
20250314B03,システム約定結果,（内訳）自エリアからの落札量[MW],250.99,970,1010.821,0,209,897,363.286,200,150,4051.097
20250314B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250314B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250314B03,合計（確報値）,募集量（TSO別）[MW],249,783,1580,132,209,897,412,204,481,4947
20250314B03,合計（確報値）,応札量合計（電源属地別）[MW],273.99,1220,1041.821,0,232,1118,476.284,204,150,4716.095
20250314B03,合計（確報値）,約定量合計（電源属地別）[MW],250.99,970,1010.821,0,232,1038.716,476.284,204,150,4332.811
20250314B03,合計（確報値）,応札件数（電源属地別）[件],3,9,8,0,2,6,6,3,4,41
20250314B03,合計（確報値）,約定件数（電源属地別）[件],3,8,8,0,2,6,6,3,4,40
20250314B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.15,2.76,7.54,0,4.48,5.42,4.01,1.44,4.29,7.54
20250314B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,1.57,0.33,0,3.47,1.38,0.96,0.34,1.93,0.33
20250314B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.36,2.32,3.72,0,3.64,3.19,3.2,0.48,3.53,2.98
20250314B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.15,2.76,7.54,0,4.48,5.42,5.21,5.21,4.29,7.54
20250314B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,1.57,0.33,0,3.47,1.38,0.6,0.34,1.08,0.33
20250314B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.36,2.32,3.72,0,3.66,3.36,3.03,0.57,3.07,2.98
20250314B03,合計（確報値）,約定量合計（TSO別）[MW],250.99,970,1010.821,0,209,897,412,204,379,4332.811
20250314B03,合計（確報値）,（内訳）自エリアからの約定量[MW],250.99,970,1010.821,0,209,897,363.286,200,150,4051.097
20250314B04,システム約定結果,募集量（TSO別）[MW],301,987,1935,848,275,1296,580,284,637,7143
20250314B04,システム約定結果,応札量合計（電源属地別）[MW],232,970,1126.162,0,285,1118,332.674,117,330,4510.836
20250314B04,システム約定結果,落札量合計（電源属地別）[MW],232,970,965.162,0,285,1118,332.674,117,330,4349.836
20250314B04,システム約定結果,応札件数（電源属地別）[件],2,5,10,0,2,6,5,4,5,39
20250314B04,システム約定結果,落札件数（電源属地別）[件],2,5,9,0,2,6,5,4,5,38
20250314B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],6.46,6.57,7.54,0,5.06,7.78,1.51,2.01,4.25,7.78
20250314B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.68,3.66,0.33,0,4.05,0.34,0.34,0.69,2.08,0.33
20250314B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.81,4.61,4.52,0,4.35,2.12,1.01,1.23,2.94,3.45
20250314B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],6.46,6.57,7.54,0,5.06,7.78,4.19,2.01,4.25,7.78
20250314B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.68,0.34,0.33,0,4.05,0.34,0.34,0.34,2.08,0.33
20250314B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.81,4.53,4.59,0,4.36,2.23,1.06,1.35,2.9,3.45
20250314B04,システム約定結果,落札量合計（TSO別）[MW],232,987,948.162,0,275,1027.97,373.904,187,318.8,4349.836
20250314B04,システム約定結果,（内訳）自エリアからの落札量[MW],232,970,948.162,0,275,998.97,332.674,98,318.8,4173.606
20250314B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250314B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250314B04,合計（確報値）,募集量（TSO別）[MW],301,987,1935,848,275,1296,580,284,637,7143
20250314B04,合計（確報値）,応札量合計（電源属地別）[MW],232,1220,1126.162,0,285,1118,332.674,117,330,4760.836
20250314B04,合計（確報値）,約定量合計（電源属地別）[MW],232,970,965.162,0,285,1118,332.674,117,330,4349.836
20250314B04,合計（確報値）,応札件数（電源属地別）[件],2,7,10,0,2,6,5,4,5,41
20250314B04,合計（確報値）,約定件数（電源属地別）[件],2,6,9,0,2,6,5,4,5,39
20250314B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],6.46,4.04,7.54,0,5.06,7.78,1.51,2.01,4.25,7.78
20250314B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],2.68,3.12,0.33,0,4.05,0.34,0.34,0.69,2.08,0.33
20250314B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.81,3.72,4.52,0,4.35,2.12,1.01,1.23,2.94,3.25
20250314B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],6.46,4.04,7.54,0,5.06,7.78,4.19,2.01,4.25,7.78
20250314B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],2.68,0.34,0.33,0,4.05,0.34,0.34,0.34,2.08,0.33
20250314B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.81,3.66,4.59,0,4.36,2.23,1.06,1.35,2.9,3.25
20250314B04,合計（確報値）,約定量合計（TSO別）[MW],232,987,948.162,0,275,1027.97,373.904,187,318.8,4349.836
20250314B04,合計（確報値）,（内訳）自エリアからの約定量[MW],232,970,948.162,0,275,998.97,332.674,98,318.8,4173.606
20250314B05,システム約定結果,募集量（TSO別）[MW],315,925,1974,917,280,1168,554,378,569,7080
20250314B05,システム約定結果,応札量合計（電源属地別）[MW],232,790,1199.644,0,286,1118,332.674,210,697,4865.318
20250314B05,システム約定結果,落札量合計（電源属地別）[MW],232,790,1199.644,0,286,1118,332.674,210,569,4737.318
20250314B05,システム約定結果,応札件数（電源属地別）[件],2,4,11,0,2,6,5,3,6,39
20250314B05,システム約定結果,落札件数（電源属地別）[件],2,4,11,0,2,6,5,3,5,38
20250314B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],6.93,6.32,7.54,0,3.96,8.63,0.76,2.95,4.35,8.63
20250314B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.5,3.45,0.33,0,2.95,0.34,0.34,0.34,0.34,0.33
20250314B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.57,4.54,4.12,0,3.25,2.03,0.56,0.68,1.93,3
20250314B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],6.93,6.32,7.54,0,3.96,8.63,0.76,2.95,4.35,8.63
20250314B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.5,0.34,0.33,0,2.95,0.34,0.34,0.34,0.34,0.33
20250314B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.57,3.93,4.6,0,3.26,2.13,0.53,0.68,1.93,3
20250314B05,システム約定結果,落札量合計（TSO別）[MW],232,925,1064.644,0,280,1064.77,391.904,210,569,4737.318
20250314B05,システム約定結果,（内訳）自エリアからの落札量[MW],232,790,1064.644,0,280,1058.77,332.674,210,569,4537.088
20250314B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250314B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250314B05,合計（確報値）,募集量（TSO別）[MW],315,925,1974,917,280,1168,554,378,569,7080
20250314B05,合計（確報値）,応札量合計（電源属地別）[MW],232,1040,1199.644,0,286,1118,332.674,210,1001,5419.318
20250314B05,合計（確報値）,約定量合計（電源属地別）[MW],232,790,1199.644,0,286,1118,332.674,210,569,4737.318
20250314B05,合計（確報値）,応札件数（電源属地別）[件],2,8,11,0,2,6,5,3,13,50
20250314B05,合計（確報値）,約定件数（電源属地別）[件],2,7,11,0,2,6,5,3,9,45
20250314B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],6.93,3.85,7.54,0,3.96,8.63,0.76,2.95,2.18,8.63
20250314B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.5,2.89,0.33,0,2.95,0.34,0.34,0.34,0.34,0.33
20250314B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.57,3.46,4.12,0,3.25,2.03,0.56,0.68,1.09,2.72
20250314B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],6.93,3.85,7.54,0,3.96,8.63,0.76,2.95,2.18,8.63
