H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20250312B04,システム約定結果,応札件数（電源属地別）[件],2,5,0,0,2,5,5,3,3,25
20250312B04,システム約定結果,落札件数（電源属地別）[件],2,5,0,0,2,5,5,3,3,25
20250312B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],5.78,6.15,0,0,5.06,8.81,1.61,3.68,2.48,8.81
20250312B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.43,3.31,0,0,4.05,0.34,0.34,1.07,2.08,0.34
20250312B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.83,4.44,0,0,4.46,5.81,0.91,2.41,2.36,3.96
20250312B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5.78,6.15,0,0,5.06,8.81,1.61,3.68,2.48,8.81
20250312B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.43,3.31,0,0,4.05,0.34,0.34,1.07,2.08,0.34
20250312B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.83,4.44,0,0,4.46,5.81,0.91,2.41,2.36,3.96
20250312B04,システム約定結果,落札量合計（TSO別）[MW],191,120,0,0,171,395.011,143.77,56,203,1279.781
20250312B04,システム約定結果,（内訳）自エリアからの落札量[MW],191,120,0,0,171,395.011,143.77,56,203,1279.781
20250312B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250312B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250312B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250312B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250312B04,合計（確報値）,募集量（TSO別）[MW],117,392,861,291,112,495,266,128,413,3075
20250312B04,合計（確報値）,応札量合計（電源属地別）[MW],191,160,0,0,171,395.011,143.77,56,203,1319.781
20250312B04,合計（確報値）,約定量合計（電源属地別）[MW],191,120,0,0,171,395.011,95.52,56,203,1231.531
20250312B04,合計（確報値）,応札件数（電源属地別）[件],2,6,0,0,2,5,5,3,3,26
20250312B04,合計（確報値）,約定件数（電源属地別）[件],2,5,0,0,2,5,4,3,3,24
20250312B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5.78,3.71,0,0,5.06,8.81,1.21,3.68,2.48,8.81
20250312B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],2.43,2.72,0,0,4.05,0.34,0.34,1.07,2.08,0.34
20250312B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.83,3.29,0,0,4.46,5.81,0.56,2.41,2.36,3.94
20250312B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],5.78,3.71,0,0,5.06,8.81,1.21,3.68,2.48,8.81
20250312B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],2.43,2.72,0,0,4.05,0.34,0.34,1.07,2.08,0.34
20250312B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.83,3.29,0,0,4.46,5.81,0.56,2.41,2.36,3.94
20250312B04,合計（確報値）,約定量合計（TSO別）[MW],191,120,0,0,171,395.011,95.52,56,203,1231.531
20250312B04,合計（確報値）,（内訳）自エリアからの約定量[MW],191,120,0,0,171,395.011,95.52,56,203,1231.531
20250312B05,システム約定結果,募集量（TSO別）[MW],123,398,898,268,115,481,266,124,371,3044
20250312B05,システム約定結果,応札量合計（電源属地別）[MW],101,100,0,0,171,395.011,143.77,30,311,1251.781
20250312B05,システム約定結果,落札量合計（電源属地別）[MW],101,100,0,0,171,395.011,143.77,30,311,1251.781
20250312B05,システム約定結果,応札件数（電源属地別）[件],1,4,0,0,2,5,5,2,4,23
20250312B05,システム約定結果,落札件数（電源属地別）[件],1,4,0,0,2,5,5,2,4,23
20250312B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],1.5,6.47,0,0,3.96,9.63,0.95,5.29,4.35,9.63
20250312B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.5,3.58,0,0,2.95,0.34,0.34,1.17,0.34,0.34
20250312B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],1.5,4.89,0,0,3.36,6.34,0.6,3.23,1.73,3.55
20250312B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],1.5,6.47,0,0,3.96,9.63,0.95,5.29,4.35,9.63
20250312B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.5,3.58,0,0,2.95,0.34,0.34,1.17,0.34,0.34
20250312B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],1.5,4.89,0,0,3.36,6.34,0.6,3.23,1.73,3.55
20250312B05,システム約定結果,落札量合計（TSO別）[MW],101,100,0,0,171,395.011,143.77,30,311,1251.781
20250312B05,システム約定結果,（内訳）自エリアからの落札量[MW],101,100,0,0,171,395.011,143.77,30,311,1251.781
20250312B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250312B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250312B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250312B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250312B05,合計（確報値）,募集量（TSO別）[MW],123,398,898,268,115,481,266,124,371,3044
20250312B05,合計（確報値）,応札量合計（電源属地別）[MW],101,140,0,0,171,395.011,143.77,30,569,1549.781
20250312B05,合計（確報値）,約定量合計（電源属地別）[MW],101,100,0,0,171,395.011,143.77,30,311,1251.781
20250312B05,合計（確報値）,応札件数（電源属地別）[件],1,6,0,0,2,5,5,2,11,32
20250312B05,合計（確報値）,約定件数（電源属地別）[件],1,5,0,0,2,5,5,2,6,26
20250312B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],1.5,3.97,0,0,3.96,9.63,0.95,5.29,2.07,9.63
20250312B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.5,3.03,0,0,2.95,0.34,0.34,1.17,0.34,0.34
20250312B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.5,3.52,0,0,3.36,6.34,0.6,3.23,0.94,3.24
20250312B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],1.5,3.97,0,0,3.96,9.63,0.95,5.29,2.07,9.63
20250312B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.5,3.03,0,0,2.95,0.34,0.34,1.17,0.34,0.34
20250312B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.5,3.52,0,0,3.36,6.34,0.6,3.23,0.94,3.24
20250312B05,合計（確報値）,約定量合計（TSO別）[MW],101,100,0,0,171,395.011,143.77,30,311,1251.781
20250312B05,合計（確報値）,（内訳）自エリアからの約定量[MW],101,100,0,0,171,395.011,143.77,30,311,1251.781
20250312B06,システム約定結果,募集量（TSO別）[MW],135,382,829,240,104,467,253,99,363,2872
20250312B06,システム約定結果,応札量合計（電源属地別）[MW],204.5,100,0,0,102,395.011,143.39,15,203,1162.901
20250312B06,システム約定結果,落札量合計（電源属地別）[MW],185,100,0,0,102,395.011,143.39,15,203,1143.401
20250312B06,システム約定結果,応札件数（電源属地別）[件],3,4,0,0,1,5,5,1,3,22
20250312B06,システム約定結果,落札件数（電源属地別）[件],2,4,0,0,1,5,5,1,3,21
20250312B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.73,4.63,0,0,3.82,5.81,3.04,0.56,1.59,5.81
20250312B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,2.03,0,0,3.82,0.34,0.65,0.56,0.88,0.34
20250312B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.24,3.26,0,0,3.82,4.11,1.77,0.56,1.14,2.84
20250312B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.73,4.63,0,0,3.82,5.81,3.04,0.56,1.59,5.81
20250312B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,2.03,0,0,3.82,0.34,0.65,0.56,0.88,0.34
20250312B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.24,3.26,0,0,3.82,4.11,1.77,0.56,1.14,2.84
20250312B06,システム約定結果,落札量合計（TSO別）[MW],185,100,0,0,102,395.011,143.39,15,203,1143.401
20250312B06,システム約定結果,（内訳）自エリアからの落札量[MW],185,100,0,0,102,395.011,143.39,15,203,1143.401
20250312B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250312B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250312B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250312B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B06,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250312B06,合計（確報値）,募集量（TSO別）[MW],135,382,829,240,104,467,253,99,363,2872
20250312B06,合計（確報値）,応札量合計（電源属地別）[MW],204.5,140,0,0,102,395.011,143.39,15,203,1202.901
20250312B06,合計（確報値）,約定量合計（電源属地別）[MW],185,100,0,0,102,395.011,143.39,15,203,1143.401
20250312B06,合計（確報値）,応札件数（電源属地別）[件],3,5,0,0,1,5,5,1,3,23
20250312B06,合計（確報値）,約定件数（電源属地別）[件],2,4,0,0,1,5,5,1,3,21
20250312B06,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.73,2.5,0,0,3.82,5.81,3.04,0.56,1.59,5.81
20250312B06,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,1.79,0,0,3.82,0.34,0.65,0.56,0.88,0.34
20250312B06,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.24,2.12,0,0,3.82,4.11,1.77,0.56,1.14,2.74
20250312B06,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.73,2.5,0,0,3.82,5.81,3.04,0.56,1.59,5.81
20250312B06,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,1.79,0,0,3.82,0.34,0.65,0.56,0.88,0.34
20250312B06,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.24,2.12,0,0,3.82,4.11,1.77,0.56,1.14,2.74
20250312B06,合計（確報値）,約定量合計（TSO別）[MW],185,100,0,0,102,395.011,143.39,15,203,1143.401
20250312B06,合計（確報値）,（内訳）自エリアからの約定量[MW],185,100,0,0,102,395.011,143.39,15,203,1143.401
20250312B07,システム約定結果,募集量（TSO別）[MW],125,294,814,217,96,454,249,87,275,2611
20250312B07,システム約定結果,応札量合計（電源属地別）[MW],191,100,0,0,102,395.011,253.6,15,150,1206.611
20250312B07,システム約定結果,落札量合計（電源属地別）[MW],165,100,0,0,102,395.011,253.6,15,150,1180.611
20250312B07,システム約定結果,応札件数（電源属地別）[件],2,4,0,0,1,5,8,1,4,25
20250312B07,システム約定結果,落札件数（電源属地別）[件],2,4,0,0,1,5,8,1,4,25
20250312B07,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.1,3.49,0,0,3.45,6.15,4.73,0.39,4.17,6.15
20250312B07,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.76,1.07,0,0,3.45,2.15,1.6,0.39,1.81,0.39
20250312B07,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.89,2.25,0,0,3.45,5.03,3.03,0.39,3.41,3.67
20250312B07,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.1,3.49,0,0,3.45,6.15,4.73,0.39,4.17,6.15
20250312B07,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.76,1.07,0,0,3.45,2.15,1.6,0.39,1.81,0.39
20250312B07,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.89,2.25,0,0,3.45,5.03,3.03,0.39,3.41,3.67
20250312B07,システム約定結果,落札量合計（TSO別）[MW],165,100,0,0,102,395.011,253.6,15,150,1180.611
20250312B07,システム約定結果,（内訳）自エリアからの落札量[MW],165,100,0,0,102,395.011,253.6,15,150,1180.611
20250312B07,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250312B07,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B07,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B07,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250312B07,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250312B07,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B07,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B07,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B07,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B07,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B07,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B07,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B07,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250312B07,合計（確報値）,募集量（TSO別）[MW],125,294,814,217,96,454,249,87,275,2611
20250312B07,合計（確報値）,応札量合計（電源属地別）[MW],191,140,0,0,102,395.011,253.6,15,150,1246.611
20250312B07,合計（確報値）,約定量合計（電源属地別）[MW],165,100,0,0,102,395.011,253.6,15,150,1180.611
20250312B07,合計（確報値）,応札件数（電源属地別）[件],2,5,0,0,1,5,8,1,4,26
20250312B07,合計（確報値）,約定件数（電源属地別）[件],2,4,0,0,1,5,8,1,4,25
20250312B07,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.1,2.06,0,0,3.45,6.15,4.73,0.39,4.17,6.15
20250312B07,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.76,1.07,0,0,3.45,2.15,1.6,0.39,1.81,0.39
20250312B07,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.89,1.67,0,0,3.45,5.03,3.03,0.39,3.41,3.62
20250312B07,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.1,2.06,0,0,3.45,6.15,4.73,0.39,4.17,6.15
20250312B07,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.76,1.07,0,0,3.45,2.15,1.6,0.39,1.81,0.39
20250312B07,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.89,1.67,0,0,3.45,5.03,3.03,0.39,3.41,3.62
20250312B07,合計（確報値）,約定量合計（TSO別）[MW],165,100,0,0,102,395.011,253.6,15,150,1180.611
20250312B07,合計（確報値）,（内訳）自エリアからの約定量[MW],165,100,0,0,102,395.011,253.6,15,150,1180.611
20250312B08,システム約定結果,募集量（TSO別）[MW],142,294,837,236,104,482,253,85,291,2724
20250312B08,システム約定結果,応札量合計（電源属地別）[MW],191,100,0,0,102,395.011,253.6,15,149,1205.611
20250312B08,システム約定結果,落札量合計（電源属地別）[MW],191,100,0,0,102,395.011,253,15,149,1205.011
20250312B08,システム約定結果,応札件数（電源属地別）[件],2,4,0,0,1,5,8,1,3,24
20250312B08,システム約定結果,落札件数（電源属地別）[件],2,4,0,0,1,5,8,1,3,24
20250312B08,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.36,4.16,0,0,1.52,5.46,3.7,0.56,1.22,5.46
20250312B08,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.42,1.63,0,0,1.52,0.38,0.78,0.56,0.84,0.38
20250312B08,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.65,2.84,0,0,1.52,4.02,2.11,0.56,1.06,2.68
20250312B08,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.36,4.16,0,0,1.52,5.46,3.7,0.56,1.22,5.46
20250312B08,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.42,1.63,0,0,1.52,0.38,0.78,0.56,0.84,0.38
20250312B08,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.65,2.84,0,0,1.52,4.02,2.11,0.56,1.06,2.68
20250312B08,システム約定結果,落札量合計（TSO別）[MW],191,100,0,0,102,395.011,253,15,149,1205.011
20250312B08,システム約定結果,（内訳）自エリアからの落札量[MW],191,100,0,0,102,395.011,253,15,149,1205.011
20250312B08,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250312B08,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250312B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250312B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250312B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250312B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250312B08,合計（確報値）,募集量（TSO別）[MW],142,294,837,236,104,482,253,85,291,2724
20250312B08,合計（確報値）,応札量合計（電源属地別）[MW],191,140,0,0,102,395.011,253.6,15,149,1245.611
20250312B08,合計（確報値）,約定量合計（電源属地別）[MW],191,100,0,0,102,395.011,253,15,149,1205.011
20250312B08,合計（確報値）,応札件数（電源属地別）[件],2,6,0,0,1,5,8,1,3,26
20250312B08,合計（確報値）,約定件数（電源属地別）[件],2,5,0,0,1,5,8,1,3,25
20250312B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.36,2.12,0,0,1.52,5.46,3.7,0.56,1.22,5.46
20250312B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.42,1.46,0,0,1.52,0.38,0.78,0.56,0.84,0.38
20250312B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.65,1.76,0,0,1.52,4.02,2.11,0.56,1.06,2.59
20250312B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.36,2.12,0,0,1.52,5.46,3.7,0.56,1.22,5.46
20250312B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.42,1.46,0,0,1.52,0.38,0.78,0.56,0.84,0.38
20250312B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.65,1.76,0,0,1.52,4.02,2.11,0.56,1.06,2.59
20250312B08,合計（確報値）,約定量合計（TSO別）[MW],191,100,0,0,102,395.011,253,15,149,1205.011
20250312B08,合計（確報値）,（内訳）自エリアからの約定量[MW],191,100,0,0,102,395.011,253,15,149,1205.011
20250313B01,システム約定結果,募集量（TSO別）[MW],124,269,815,212,96,461,249,77,270,2573
20250313B01,システム約定結果,応札量合計（電源属地別）[MW],191,100,0,0,102,257.011,253.6,30,100,1033.611
20250313B01,システム約定結果,落札量合計（電源属地別）[MW],191,100,0,0,102,257.011,249,30,100,1029.011
20250313B01,システム約定結果,応札件数（電源属地別）[件],2,4,0,0,1,4,8,2,3,24
20250313B01,システム約定結果,落札件数（電源属地別）[件],2,4,0,0,1,4,8,2,3,24
20250313B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.54,4.78,0,0,0.34,5.01,2.43,1.13,0.6,5.01
20250313B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.23,2.16,0,0,0.34,0.34,0.34,0.67,0.34,0.34
20250313B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.62,3.39,0,0,0.34,2.85,1.29,0.9,0.38,1.94
20250313B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.54,4.78,0,0,0.34,5.01,2.43,1.13,0.6,5.01
20250313B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.23,2.16,0,0,0.34,0.34,0.34,0.67,0.34,0.34
20250313B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.62,3.39,0,0,0.34,2.85,1.29,0.9,0.38,1.94
20250313B01,システム約定結果,落札量合計（TSO別）[MW],191,100,0,0,102,257.011,249,30,100,1029.011
20250313B01,システム約定結果,（内訳）自エリアからの落札量[MW],191,100,0,0,102,257.011,249,30,100,1029.011
20250313B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250313B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250313B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250313B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250313B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250313B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250313B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250313B01,合計（確報値）,募集量（TSO別）[MW],124,269,815,212,96,461,249,77,270,2573
20250313B01,合計（確報値）,応札量合計（電源属地別）[MW],191,140,0,0,102,257.011,253.6,30,100,1073.611
20250313B01,合計（確報値）,約定量合計（電源属地別）[MW],191,100,0,0,102,257.011,249,30,100,1029.011
20250313B01,合計（確報値）,応札件数（電源属地別）[件],2,5,0,0,1,4,8,2,3,25
20250313B01,合計（確報値）,約定件数（電源属地別）[件],2,4,0,0,1,4,8,2,3,24
20250313B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.54,2.62,0,0,0.34,5.01,2.43,1.13,0.6,5.01
20250313B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.23,1.41,0,0,0.34,0.34,0.34,0.67,0.34,0.34
20250313B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.62,2.04,0,0,0.34,2.85,1.29,0.9,0.38,1.8
20250313B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.54,2.62,0,0,0.34,5.01,2.43,1.13,0.6,5.01
20250313B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.23,1.41,0,0,0.34,0.34,0.34,0.67,0.34,0.34
20250313B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.62,2.04,0,0,0.34,2.85,1.29,0.9,0.38,1.8
20250313B01,合計（確報値）,約定量合計（TSO別）[MW],191,100,0,0,102,257.011,249,30,100,1029.011
20250313B01,合計（確報値）,（内訳）自エリアからの約定量[MW],191,100,0,0,102,257.011,249,30,100,1029.011
20250313B02,システム約定結果,募集量（TSO別）[MW],117,275,807,225,97,472,239,79,289,2600
20250313B02,システム約定結果,応札量合計（電源属地別）[MW],191,100,0,0,102,326.011,253.6,30,100,1102.611
20250313B02,システム約定結果,落札量合計（電源属地別）[MW],179,100,0,0,102,326.011,239,30,100,1076.011
20250313B02,システム約定結果,応札件数（電源属地別）[件],2,4,0,0,1,5,8,2,3,25
20250313B02,システム約定結果,落札件数（電源属地別）[件],2,4,0,0,1,5,8,2,3,25
20250313B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.59,4.67,0,0,0.89,5.4,3.26,1.52,1.59,5.4
20250313B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.3,2.06,0,0,0.89,0.34,0.34,0.58,0.34,0.34
20250313B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.32,3.29,0,0,0.89,3.55,1.74,1.05,0.57,2.32
20250313B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],3.59,4.67,0,0,0.89,5.4,3.26,1.52,1.59,5.4
20250313B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.3,2.06,0,0,0.89,0.34,0.34,0.58,0.34,0.34
