H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20250316B08,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.68,1.88,0.34,0,1.21,1.41,4.07,0.53,1.54,1.7
20250316B08,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5,2.27,0.34,0,1.21,5.09,5.09,1.15,19.51,19.51
20250316B08,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,1.6,0.33,0,1.21,0.34,1.21,0.34,0.76,0.33
20250316B08,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.68,1.88,0.34,0,1.21,1.29,4.01,0.53,1.54,1.7
20250316B08,システム約定結果,落札量合計（TSO別）[MW],322,720,450.074,0,142,730,332,140,401.979,3238.053
20250316B08,システム約定結果,（内訳）自エリアからの落札量[MW],322,720,450.074,0,142,730,291.4,140,401.979,3197.453
20250316B08,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250316B08,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250316B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250316B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250316B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250316B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250316B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250316B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250316B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250316B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250316B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250316B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250316B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250316B08,合計（確報値）,募集量（TSO別）[MW],221,630,1550,329,158,858,381,153,436,4716
20250316B08,合計（確報値）,応札量合計（電源属地別）[MW],331,1080,450.074,0,158,754.6,311.707,140,439.979,3665.36
20250316B08,合計（確報値）,約定量合計（電源属地別）[MW],322,720,450.074,0,158,754.6,291.4,140,401.979,3238.053
20250316B08,合計（確報値）,応札件数（電源属地別）[件],3,12,7,0,1,4,5,3,7,42
20250316B08,合計（確報値）,約定件数（電源属地別）[件],3,10,7,0,1,4,5,3,7,40
20250316B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5,2.27,0.34,0,1.21,5.09,5.09,1.15,19.51,19.51
20250316B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,1.59,0.33,0,1.21,0.34,1.9,0.34,0.76,0.33
20250316B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.68,1.77,0.34,0,1.21,1.41,4.07,0.53,1.54,1.68
20250316B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],5,2.27,0.34,0,1.21,5.09,5.09,1.15,19.51,19.51
20250316B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,1.59,0.33,0,1.21,0.34,1.21,0.34,0.76,0.33
20250316B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.68,1.77,0.34,0,1.21,1.29,4.01,0.53,1.54,1.68
20250316B08,合計（確報値）,約定量合計（TSO別）[MW],322,720,450.074,0,142,730,332,140,401.979,3238.053
20250316B08,合計（確報値）,（内訳）自エリアからの約定量[MW],322,720,450.074,0,142,730,291.4,140,401.979,3197.453
20250317B01,システム約定結果,募集量（TSO別）[MW],224,586,1329,308,158,737,366,151,439,4298
20250317B01,システム約定結果,応札量合計（電源属地別）[MW],381.29,720,438.638,0,158,754.6,331.536,138,417.979,3340.043
20250317B01,システム約定結果,落札量合計（電源属地別）[MW],293,720,438.638,0,158,664.968,273.032,138,348.979,3034.617
20250317B01,システム約定結果,応札件数（電源属地別）[件],5,4,6,0,1,4,5,5,6,36
20250317B01,システム約定結果,落札件数（電源属地別）[件],3,4,6,0,1,4,5,5,6,34
20250317B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.64,2.82,0.34,0,0.73,5.11,5.05,1.19,19.51,19.51
20250317B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,2.01,0.34,0,0.73,0.34,0.34,0.34,0.34,0.34
20250317B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.72,2.43,0.34,0,0.73,1.56,2.27,0.74,0.68,1.59
20250317B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.64,2.82,0.34,0,0.73,5.11,5.11,1.19,19.51,19.51
20250317B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,2.01,0.34,0,0.73,0.34,0.34,0.34,0.34,0.34
20250317B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.72,2.43,0.34,0,0.73,1.44,2.38,0.75,0.69,1.59
20250317B01,システム約定結果,落札量合計（TSO別）[MW],293,720,438.638,0,148,642,314,126,352.979,3034.617
20250317B01,システム約定結果,（内訳）自エリアからの落札量[MW],293,720,438.638,0,148,642,273.032,126,348.979,2989.649
20250317B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250317B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250317B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250317B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250317B01,合計（確報値）,募集量（TSO別）[MW],224,586,1329,308,158,737,366,151,439,4298
20250317B01,合計（確報値）,応札量合計（電源属地別）[MW],381.29,720,438.638,0,158,754.6,331.536,138,417.979,3340.043
20250317B01,合計（確報値）,約定量合計（電源属地別）[MW],293,720,438.638,0,158,664.968,273.032,138,348.979,3034.617
20250317B01,合計（確報値）,応札件数（電源属地別）[件],5,4,6,0,1,4,5,5,6,36
20250317B01,合計（確報値）,約定件数（電源属地別）[件],3,4,6,0,1,4,5,5,6,34
20250317B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.64,2.82,0.34,0,0.73,5.11,5.05,1.19,19.51,19.51
20250317B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,2.01,0.34,0,0.73,0.34,0.34,0.34,0.34,0.34
20250317B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.72,2.43,0.34,0,0.73,1.56,2.27,0.74,0.68,1.59
20250317B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.64,2.82,0.34,0,0.73,5.11,5.11,1.19,19.51,19.51
20250317B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,2.01,0.34,0,0.73,0.34,0.34,0.34,0.34,0.34
20250317B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.72,2.43,0.34,0,0.73,1.44,2.38,0.75,0.69,1.59
20250317B01,合計（確報値）,約定量合計（TSO別）[MW],293,720,438.638,0,148,642,314,126,352.979,3034.617
20250317B01,合計（確報値）,（内訳）自エリアからの約定量[MW],293,720,438.638,0,148,642,273.032,126,348.979,2989.649
20250317B02,システム約定結果,募集量（TSO別）[MW],248,588,1196,315,147,712,361,143,437,4147
20250317B02,システム約定結果,応札量合計（電源属地別）[MW],346.49,720,513.538,0,147,901.8,331.536,130,161.979,3252.343
20250317B02,システム約定結果,落札量合計（電源属地別）[MW],309,720,513.538,0,147,813.325,285.675,130,161.979,3080.517
20250317B02,システム約定結果,応札件数（電源属地別）[件],5,4,7,0,1,5,5,5,5,37
20250317B02,システム約定結果,落札件数（電源属地別）[件],4,4,7,0,1,5,5,5,5,36
20250317B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.49,3.38,0.34,0,1.34,6.09,2.99,2.14,19.51,19.51
20250317B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.2,2.2,0.33,0,1.34,0.34,0.34,0.34,0.57,0.33
20250317B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.81,2.65,0.34,0,1.34,2.59,1.79,0.76,1.33,1.97
20250317B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.49,3.38,0.34,0,1.34,6.09,2.99,2.14,19.51,19.51
20250317B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.2,2.2,0.33,0,1.34,0.34,0.34,0.34,0.34,0.33
20250317B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.81,2.65,0.34,0,1.34,2.98,1.6,0.78,1.53,1.97
20250317B02,システム約定結果,落札量合計（TSO別）[MW],309,720,513.538,0,147,602,298,121,369.979,3080.517
20250317B02,システム約定結果,（内訳）自エリアからの落札量[MW],309,720,513.538,0,147,602,267.355,121,161.979,2841.872
20250317B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250317B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250317B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250317B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250317B02,合計（確報値）,募集量（TSO別）[MW],248,588,1196,315,147,712,361,143,437,4147
20250317B02,合計（確報値）,応札量合計（電源属地別）[MW],346.49,900,513.538,0,147,901.8,331.536,130,161.979,3432.343
20250317B02,合計（確報値）,約定量合計（電源属地別）[MW],309,720,513.538,0,147,813.325,285.675,130,161.979,3080.517
20250317B02,合計（確報値）,応札件数（電源属地別）[件],5,7,7,0,1,5,5,5,5,40
20250317B02,合計（確報値）,約定件数（電源属地別）[件],4,6,7,0,1,5,5,5,5,38
20250317B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.49,3.38,0.34,0,1.34,6.09,2.99,2.14,19.51,19.51
20250317B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.2,1.9,0.33,0,1.34,0.34,0.34,0.34,0.57,0.33
20250317B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.81,2.46,0.34,0,1.34,2.59,1.79,0.76,1.33,1.93
20250317B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.49,3.38,0.34,0,1.34,6.09,2.99,2.14,19.51,19.51
20250317B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.2,1.9,0.33,0,1.34,0.34,0.34,0.34,0.34,0.33
20250317B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.81,2.46,0.34,0,1.34,2.98,1.6,0.78,1.53,1.93
20250317B02,合計（確報値）,約定量合計（TSO別）[MW],309,720,513.538,0,147,602,298,121,369.979,3080.517
20250317B02,合計（確報値）,（内訳）自エリアからの約定量[MW],309,720,513.538,0,147,602,267.355,121,161.979,2841.872
20250317B03,システム約定結果,募集量（TSO別）[MW],288,929,1853,615,232,1061,518,260,680,6436
20250317B03,システム約定結果,応札量合計（電源属地別）[MW],381.29,900,376.188,0,232,1158.8,331.536,204,321.979,3905.793
20250317B03,システム約定結果,落札量合計（電源属地別）[MW],376.3,900,376.188,0,232,1158.8,303.2,204,321.979,3872.467
20250317B03,システム約定結果,応札件数（電源属地別）[件],5,5,6,0,2,6,5,3,7,39
20250317B03,システム約定結果,落札件数（電源属地別）[件],4,5,6,0,2,6,5,3,7,38
20250317B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.35,3.2,0.34,0,5.16,7.29,6.85,3.35,19.51,19.51
20250317B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.68,1.8,0.33,0,4.15,2.28,3.39,0.34,3.12,0.33
20250317B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.78,2.35,0.34,0,4.33,4.58,5.42,0.56,4.29,3.48
20250317B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.35,3.2,0.34,0,5.16,7.29,6.85,4.15,19.51,19.51
20250317B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.68,1.8,0.33,0,4.15,2.28,0.34,0.34,3.12,0.33
20250317B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.78,2.35,0.34,0,4.35,4.36,5.13,0.64,4.78,3.48
20250317B03,システム約定結果,落札量合計（TSO別）[MW],376.3,900,376.188,0,209,897,412,204,497.979,3872.467
20250317B03,システム約定結果,（内訳）自エリアからの落札量[MW],376.3,900,376.188,0,209,897,290.557,200,321.979,3571.024
20250317B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250317B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250317B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250317B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250317B03,合計（確報値）,募集量（TSO別）[MW],288,929,1853,615,232,1061,518,260,680,6436
20250317B03,合計（確報値）,応札量合計（電源属地別）[MW],381.29,900,376.188,0,232,1158.8,331.536,204,321.979,3905.793
20250317B03,合計（確報値）,約定量合計（電源属地別）[MW],376.3,900,376.188,0,232,1158.8,303.2,204,321.979,3872.467
20250317B03,合計（確報値）,応札件数（電源属地別）[件],5,5,6,0,2,6,5,3,7,39
20250317B03,合計（確報値）,約定件数（電源属地別）[件],4,5,6,0,2,6,5,3,7,38
20250317B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.35,3.2,0.34,0,5.16,7.29,6.85,3.35,19.51,19.51
20250317B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.68,1.8,0.33,0,4.15,2.28,3.39,0.34,3.12,0.33
20250317B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.78,2.35,0.34,0,4.33,4.58,5.42,0.56,4.29,3.48
20250317B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.35,3.2,0.34,0,5.16,7.29,6.85,4.15,19.51,19.51
20250317B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.68,1.8,0.33,0,4.15,2.28,0.34,0.34,3.12,0.33
20250317B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.78,2.35,0.34,0,4.35,4.36,5.13,0.64,4.78,3.48
20250317B03,合計（確報値）,約定量合計（TSO別）[MW],376.3,900,376.188,0,209,897,412,204,497.979,3872.467
20250317B03,合計（確報値）,（内訳）自エリアからの約定量[MW],376.3,900,376.188,0,209,897,290.557,200,321.979,3571.024
20250317B04,システム約定結果,募集量（TSO別）[MW],346,1136,2085,1100,285,1356,664,328,815,8115
20250317B04,システム約定結果,応札量合計（電源属地別）[MW],382.29,720,1086.188,0,285,1158.8,301.836,270,326.932,4531.046
20250317B04,システム約定結果,落札量合計（電源属地別）[MW],379.3,720,1086.188,0,285,1158.8,301.836,270,326.932,4528.056
20250317B04,システム約定結果,応札件数（電源属地別）[件],6,4,10,0,2,6,4,6,10,48
20250317B04,システム約定結果,落札件数（電源属地別）[件],4,4,10,0,2,6,4,6,10,46
20250317B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],17.93,3.76,6.05,0,3.44,8.2,6.5,4.07,19.51,19.51
20250317B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.68,2.53,0.33,0,2.44,4.63,3.04,0.34,0.34,0.33
20250317B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.68,3,4.07,0,2.74,5.96,5.39,0.92,1.03,4.03
20250317B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],17.93,6.05,6.05,0,3.44,8.2,8.2,4.07,19.51,19.51
20250317B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.68,0.34,0.33,0,2.44,0.67,0.34,0.34,0.34,0.33
20250317B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.68,3.19,4.15,0,2.71,5.81,5.12,1.01,1.03,4.03
20250317B04,システム約定結果,落札量合計（TSO別）[MW],379.3,948,858.188,0,275,1167.29,353.346,220,326.932,4528.056
20250317B04,システム約定結果,（内訳）自エリアからの落札量[MW],379.3,720,858.188,0,275,1138.29,301.836,220,326.932,4219.546
20250317B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250317B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250317B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250317B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250317B04,合計（確報値）,募集量（TSO別）[MW],346,1136,2085,1100,285,1356,664,328,815,8115
20250317B04,合計（確報値）,応札量合計（電源属地別）[MW],382.29,900,1086.188,0,285,1158.8,301.836,270,381.932,4766.046
20250317B04,合計（確報値）,約定量合計（電源属地別）[MW],379.3,720,1086.188,0,285,1158.8,301.836,270,326.932,4528.056
20250317B04,合計（確報値）,応札件数（電源属地別）[件],6,8,10,0,2,6,4,6,12,54
20250317B04,合計（確報値）,約定件数（電源属地別）[件],4,7,10,0,2,6,4,6,11,50
20250317B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],17.93,3.76,6.05,0,3.44,8.2,6.5,4.07,19.51,19.51
20250317B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.68,2.13,0.33,0,2.44,4.63,3.04,0.34,0.34,0.33
20250317B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.68,2.9,4.07,0,2.74,5.96,5.39,0.92,1.03,4.01
20250317B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],17.93,6.05,6.05,0,3.44,8.2,8.2,4.07,19.51,19.51
20250317B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.68,0.34,0.33,0,2.44,0.67,0.34,0.34,0.34,0.33
20250317B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.68,3.11,4.15,0,2.71,5.81,5.12,1.01,1.03,4.01
20250317B04,合計（確報値）,約定量合計（TSO別）[MW],379.3,948,858.188,0,275,1167.29,353.346,220,326.932,4528.056
20250317B04,合計（確報値）,（内訳）自エリアからの約定量[MW],379.3,720,858.188,0,275,1138.29,301.836,220,326.932,4219.546
20250317B05,システム約定結果,募集量（TSO別）[MW],342,1034,2222,1087,286,1306,657,412,697,8043
20250317B05,システム約定結果,応札量合計（電源属地別）[MW],381.29,720,1112.088,0,286,1151.2,287.913,199,586.513,4724.004
20250317B05,システム約定結果,落札量合計（電源属地別）[MW],381.29,720,1112.088,0,286,1151.2,287.913,199,575.513,4713.004
20250317B05,システム約定結果,応札件数（電源属地別）[件],5,4,10,0,2,6,4,4,9,44
20250317B05,システム約定結果,落札件数（電源属地別）[件],5,4,10,0,2,6,4,4,9,44
20250317B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],15.12,4.05,6.05,0,1.81,8.19,5.26,1.39,19.51,19.51
20250317B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,2.78,0.33,0,0.8,3.28,1.9,0.34,0.34,0.33
20250317B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.95,3.26,4.12,0,1.1,5.38,4.33,0.59,0.56,3.53
20250317B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],15.12,4.05,6.05,0,1.81,8.19,6.85,1.39,19.51,19.51
20250317B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.33,0,0.8,0.8,0.34,0.34,0.34,0.33
20250317B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.95,2.92,4.47,0,1.11,5.25,4.67,0.61,0.56,3.53
20250317B05,システム約定結果,落札量合計（TSO別）[MW],381.29,815,1017.088,0,280,1081.453,378.503,184.157,575.513,4713.004
20250317B05,システム約定結果,（内訳）自エリアからの落札量[MW],381.29,720,1017.088,0,280,1075.453,287.913,184.157,575.513,4521.414
20250317B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250317B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250317B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250317B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250317B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250317B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250317B05,合計（確報値）,募集量（TSO別）[MW],342,1034,2222,1087,286,1306,657,412,697,8043
20250317B05,合計（確報値）,応札量合計（電源属地別）[MW],381.29,720,1112.088,0,286,1151.2,287.913,199,641.513,4779.004
20250317B05,合計（確報値）,約定量合計（電源属地別）[MW],381.29,720,1112.088,0,286,1151.2,287.913,199,575.513,4713.004
20250317B05,合計（確報値）,応札件数（電源属地別）[件],5,4,10,0,2,6,4,4,11,46
20250317B05,合計（確報値）,約定件数（電源属地別）[件],5,4,10,0,2,6,4,4,10,45
20250317B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],15.12,4.05,6.05,0,1.81,8.19,5.26,1.39,19.51,19.51
20250317B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,2.78,0.33,0,0.8,3.28,1.9,0.34,0.34,0.33
20250317B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.95,3.26,4.12,0,1.1,5.38,4.33,0.59,0.56,3.53
20250317B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],15.12,4.05,6.05,0,1.81,8.19,6.85,1.39,19.51,19.51
20250317B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,0.34,0.33,0,0.8,0.8,0.34,0.34,0.34,0.33
20250317B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.95,2.92,4.47,0,1.11,5.25,4.67,0.61,0.56,3.53
20250317B05,合計（確報値）,約定量合計（TSO別）[MW],381.29,815,1017.088,0,280,1081.453,378.503,184.157,575.513,4713.004
20250317B05,合計（確報値）,（内訳）自エリアからの約定量[MW],381.29,720,1017.088,0,280,1075.453,287.913,184.157,575.513,4521.414
20250317B06,システム約定結果,募集量（TSO別）[MW],242,768,1727,498,207,1133,529,315,684,6103
20250317B06,システム約定結果,応札量合計（電源属地別）[MW],382.29,720,850.288,0,207,1151.2,331.536,195,532.353,4369.667
20250317B06,システム約定結果,落札量合計（電源属地別）[MW],316,720,850.288,0,207,1151.2,331.536,195,464.353,4235.377
20250317B06,システム約定結果,応札件数（電源属地別）[件],6,4,9,0,1,6,5,2,9,42
20250317B06,システム約定結果,落札件数（電源属地別）[件],3,4,9,0,1,6,5,2,9,39
20250317B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.26,3.04,6.05,0,3.44,8.41,7.42,1.05,19.51,19.51
20250317B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,1.91,0.33,0,3.44,3.43,3.96,0.34,1.26,0.33
