H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20250313B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250313B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250313B08,合計（確報値）,募集量（TSO別）[MW],138,303,920,329,140,556,320,94,343,3143
20250313B08,合計（確報値）,応札量合計（電源属地別）[MW],215.29,76,0,0,19,0,215.155,34,13.979,573.424
20250313B08,合計（確報値）,約定量合計（電源属地別）[MW],163,56,0,0,19,0,215.155,34,13.979,501.134
20250313B08,合計（確報値）,応札件数（電源属地別）[件],4,5,0,0,1,0,7,1,4,22
20250313B08,合計（確報値）,約定件数（電源属地別）[件],2,4,0,0,1,0,7,1,4,19
20250313B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.36,2.38,0,0,1.52,0,3.89,0.57,19.51,19.51
20250313B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.42,1.3,0,0,1.52,0,0.91,0.57,0.84,0.57
20250313B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.86,1.89,0,0,1.52,0,3.09,0.57,6.44,2.74
20250313B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.36,2.38,0,0,1.52,0,3.89,0.57,19.51,19.51
20250313B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.42,1.3,0,0,1.52,0,0.91,0.57,0.84,0.57
20250313B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.86,1.89,0,0,1.52,0,3.1,0.57,4.76,2.74
20250313B08,合計（確報値）,約定量合計（TSO別）[MW],163,56,0,0,19,0,202.7,34,26.434,501.134
20250313B08,合計（確報値）,（内訳）自エリアからの約定量[MW],163,56,0,0,19,0,202.7,34,13.979,488.679
20250314B01,システム約定結果,募集量（TSO別）[MW],120,291,876,308,132,531,311,82,333,2984
20250314B01,システム約定結果,応札量合計（電源属地別）[MW],215.29,56,0,0,19,0,215.155,45,13.979,564.424
20250314B01,システム約定結果,落札量合計（電源属地別）[MW],163,56,0,0,19,0,215.155,45,13.979,512.134
20250314B01,システム約定結果,応札件数（電源属地別）[件],4,4,0,0,1,0,7,2,4,22
20250314B01,システム約定結果,落札件数（電源属地別）[件],2,4,0,0,1,0,7,2,4,20
20250314B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.54,4.99,0,0,0.34,0,2.64,1.84,19.51,19.51
20250314B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.23,2.33,0,0,0.34,0,0.34,0.99,0.34,0.34
20250314B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.85,3.48,0,0,0.34,0,2.01,1.2,5.8,2.41
20250314B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.54,4.99,0,0,0.34,0,2.64,1.84,19.51,19.51
20250314B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.23,2.33,0,0,0.34,0,0.34,0.99,0.34,0.34
20250314B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.85,3.48,0,0,0.34,0,1.94,1.2,3.88,2.41
20250314B01,システム約定結果,落札量合計（TSO別）[MW],163,56,0,0,19,0,193.7,45,35.434,512.134
20250314B01,システム約定結果,（内訳）自エリアからの落札量[MW],163,56,0,0,19,0,193.7,45,13.979,490.679
20250314B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250314B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250314B01,合計（確報値）,募集量（TSO別）[MW],120,291,876,308,132,531,311,82,333,2984
20250314B01,合計（確報値）,応札量合計（電源属地別）[MW],215.29,76,0,0,19,0,215.155,45,13.979,584.424
20250314B01,合計（確報値）,約定量合計（電源属地別）[MW],163,56,0,0,19,0,215.155,45,13.979,512.134
20250314B01,合計（確報値）,応札件数（電源属地別）[件],4,5,0,0,1,0,7,2,4,23
20250314B01,合計（確報値）,約定件数（電源属地別）[件],2,4,0,0,1,0,7,2,4,20
20250314B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.54,2.79,0,0,0.34,0,2.64,1.84,19.51,19.51
20250314B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.23,1.6,0,0,0.34,0,0.34,0.99,0.34,0.34
20250314B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.85,2.27,0,0,0.34,0,2.01,1.2,5.8,2.28
20250314B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.54,2.79,0,0,0.34,0,2.64,1.84,19.51,19.51
20250314B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.23,1.6,0,0,0.34,0,0.34,0.99,0.34,0.34
20250314B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.85,2.27,0,0,0.34,0,1.94,1.2,3.88,2.28
20250314B01,合計（確報値）,約定量合計（TSO別）[MW],163,56,0,0,19,0,193.7,45,35.434,512.134
20250314B01,合計（確報値）,（内訳）自エリアからの約定量[MW],163,56,0,0,19,0,193.7,45,13.979,490.679
20250314B02,システム約定結果,募集量（TSO別）[MW],120,282,872,315,135,527,309,83,335,2978
20250314B02,システム約定結果,応札量合計（電源属地別）[MW],213.3,56,0,0,19,0,215.155,45,13.979,562.434
20250314B02,システム約定結果,落札量合計（電源属地別）[MW],165,56,0,0,19,0,215.155,45,13.979,514.134
20250314B02,システム約定結果,応札件数（電源属地別）[件],3,4,0,0,1,0,7,2,4,21
20250314B02,システム約定結果,落札件数（電源属地別）[件],2,4,0,0,1,0,7,2,4,20
20250314B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.59,4.9,0,0,0.89,0,3.6,0.88,19.51,19.51
20250314B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.3,2.25,0,0,0.89,0,0.51,0.48,0.34,0.34
20250314B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.41,3.39,0,0,0.89,0,2.77,0.78,5.83,2.56
20250314B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],3.59,4.9,0,0,0.89,0,3.6,0.88,19.51,19.51
20250314B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.3,2.25,0,0,0.89,0,0.51,0.48,0.34,0.34
20250314B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.41,3.39,0,0,0.89,0,2.64,0.78,4.33,2.56
20250314B02,システム約定結果,落札量合計（TSO別）[MW],165,56,0,0,19,0,186.7,45,42.434,514.134
20250314B02,システム約定結果,（内訳）自エリアからの落札量[MW],165,56,0,0,19,0,186.7,45,13.979,485.679
20250314B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250314B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250314B02,合計（確報値）,募集量（TSO別）[MW],120,282,872,315,135,527,309,83,335,2978
20250314B02,合計（確報値）,応札量合計（電源属地別）[MW],213.3,76,0,0,19,0,215.155,45,13.979,582.434
20250314B02,合計（確報値）,約定量合計（電源属地別）[MW],165,56,0,0,19,0,215.155,45,13.979,514.134
20250314B02,合計（確報値）,応札件数（電源属地別）[件],3,5,0,0,1,0,7,2,4,22
20250314B02,合計（確報値）,約定件数（電源属地別）[件],2,4,0,0,1,0,7,2,4,20
20250314B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],3.59,2.71,0,0,0.89,0,3.6,0.88,19.51,19.51
20250314B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.3,1.51,0,0,0.89,0,0.51,0.48,0.34,0.34
20250314B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.41,2.18,0,0,0.89,0,2.77,0.78,5.83,2.43
20250314B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],3.59,2.71,0,0,0.89,0,3.6,0.88,19.51,19.51
20250314B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.3,1.51,0,0,0.89,0,0.51,0.48,0.34,0.34
20250314B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.41,2.18,0,0,0.89,0,2.64,0.78,4.33,2.43
20250314B02,合計（確報値）,約定量合計（TSO別）[MW],165,56,0,0,19,0,186.7,45,42.434,514.134
20250314B02,合計（確報値）,（内訳）自エリアからの約定量[MW],165,56,0,0,19,0,186.7,45,13.979,485.679
20250314B03,システム約定結果,募集量（TSO別）[MW],152,356,953,338,144,580,321,97,349,3290
20250314B03,システム約定結果,応札量合計（電源属地別）[MW],166.99,68,0,0,44,0,193.815,45,10.979,528.784
20250314B03,システム約定結果,落札量合計（電源属地別）[MW],166.99,68,0,0,44,0,193.815,45,10.979,528.784
20250314B03,システム約定結果,応札件数（電源属地別）[件],3,5,0,0,2,0,5,2,3,20
20250314B03,システム約定結果,落札件数（電源属地別）[件],3,5,0,0,2,0,5,2,3,20
20250314B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.28,4.95,0,0,4.48,0,4.01,1.44,19.51,19.51
20250314B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,2.3,0,0,3.47,0,0.96,0.6,1.93,0.34
20250314B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.27,3.28,0,0,4.04,0,3.45,0.81,8.3,2.98
20250314B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.28,4.95,0,0,4.48,0,4.01,1.44,19.51,19.51
20250314B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,2.3,0,0,3.47,0,0.6,0.6,1.08,0.34
20250314B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.27,3.28,0,0,4.04,0,3.4,0.83,7.64,2.98
20250314B03,システム約定結果,落札量合計（TSO別）[MW],166.99,68,0,0,44,0,196.72,41,12.074,528.784
20250314B03,システム約定結果,（内訳）自エリアからの落札量[MW],166.99,68,0,0,44,0,192.72,41,10.979,523.689
20250314B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250314B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250314B03,合計（確報値）,募集量（TSO別）[MW],152,356,953,338,144,580,321,97,349,3290
20250314B03,合計（確報値）,応札量合計（電源属地別）[MW],166.99,88,0,0,44,0,193.815,45,10.979,548.784
20250314B03,合計（確報値）,約定量合計（電源属地別）[MW],166.99,68,0,0,44,0,193.815,45,10.979,528.784
20250314B03,合計（確報値）,応札件数（電源属地別）[件],3,6,0,0,2,0,5,2,3,21
20250314B03,合計（確報値）,約定件数（電源属地別）[件],3,5,0,0,2,0,5,2,3,20
20250314B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.28,2.76,0,0,4.48,0,4.01,1.44,19.51,19.51
20250314B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,1.57,0,0,3.47,0,0.96,0.6,1.93,0.34
20250314B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.27,2.28,0,0,4.04,0,3.45,0.81,8.3,2.85
20250314B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.28,2.76,0,0,4.48,0,4.01,1.44,19.51,19.51
20250314B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,1.57,0,0,3.47,0,0.6,0.6,1.08,0.34
20250314B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.27,2.28,0,0,4.04,0,3.4,0.83,7.64,2.85
20250314B03,合計（確報値）,約定量合計（TSO別）[MW],166.99,68,0,0,44,0,196.72,41,12.074,528.784
20250314B03,合計（確報値）,（内訳）自エリアからの約定量[MW],166.99,68,0,0,44,0,192.72,41,10.979,523.689
20250314B04,システム約定結果,募集量（TSO別）[MW],157,425,945,354,147,592,327,111,382,3440
20250314B04,システム約定結果,応札量合計（電源属地別）[MW],135.29,68,0,0,44,0,114.788,102,17.018,481.096
20250314B04,システム約定結果,落札量合計（電源属地別）[MW],135.29,68,0,0,44,0,114.788,102,17.018,481.096
20250314B04,システム約定結果,応札件数（電源属地別）[件],3,5,0,0,2,0,4,4,6,24
20250314B04,システム約定結果,落札件数（電源属地別）[件],3,5,0,0,2,0,4,4,6,24
20250314B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],17.86,6.57,0,0,5.06,0,1.51,2.01,19.51,19.51
20250314B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.68,3.66,0,0,4.05,0,0.34,0.69,2.08,0.34
20250314B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],8.25,4.7,0,0,4.62,0,1.15,1.23,9.34,4.27
20250314B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],17.86,6.57,0,0,5.06,0.94,1.51,2.01,19.51,19.51
20250314B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.68,3.66,0,0,4.05,0.94,0.34,0.69,2.08,0.34
20250314B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],8.25,4.7,0,0,4.62,0.94,1.15,1.3,9.34,4.27
20250314B04,システム約定結果,落札量合計（TSO別）[MW],135.29,68,0,0,44,19,114.788,83,17.018,481.096
20250314B04,システム約定結果,（内訳）自エリアからの落札量[MW],135.29,68,0,0,44,0,114.788,83,17.018,462.096
20250314B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250314B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250314B04,合計（確報値）,募集量（TSO別）[MW],157,425,945,354,147,592,327,111,382,3440
20250314B04,合計（確報値）,応札量合計（電源属地別）[MW],135.29,88,0,0,44,0,114.788,102,17.018,501.096
20250314B04,合計（確報値）,約定量合計（電源属地別）[MW],135.29,68,0,0,44,0,114.788,102,17.018,481.096
20250314B04,合計（確報値）,応札件数（電源属地別）[件],3,6,0,0,2,0,4,4,6,25
20250314B04,合計（確報値）,約定件数（電源属地別）[件],3,5,0,0,2,0,4,4,6,24
20250314B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],17.86,4.04,0,0,5.06,0,1.51,2.01,19.51,19.51
20250314B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],2.68,3.12,0,0,4.05,0,0.34,0.69,2.08,0.34
20250314B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],8.25,3.69,0,0,4.62,0,1.15,1.23,9.34,4.13
20250314B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],17.86,4.04,0,0,5.06,0.94,1.51,2.01,19.51,19.51
20250314B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],2.68,3.12,0,0,4.05,0.94,0.34,0.69,2.08,0.34
20250314B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],8.25,3.69,0,0,4.62,0.94,1.15,1.3,9.34,4.13
20250314B04,合計（確報値）,約定量合計（TSO別）[MW],135.29,68,0,0,44,19,114.788,83,17.018,481.096
20250314B04,合計（確報値）,（内訳）自エリアからの約定量[MW],135.29,68,0,0,44,0,114.788,83,17.018,462.096
20250314B05,システム約定結果,募集量（TSO別）[MW],121,432,918,355,146,594,324,111,386,3387
20250314B05,システム約定結果,応札量合計（電源属地別）[MW],135.29,56,0,0,44,0,114.788,45,15.028,410.106
20250314B05,システム約定結果,落札量合計（電源属地別）[MW],133.3,56,0,0,44,0,114.788,45,15.028,408.116
20250314B05,システム約定結果,応札件数（電源属地別）[件],3,4,0,0,2,0,4,2,5,20
20250314B05,システム約定結果,落札件数（電源属地別）[件],2,4,0,0,2,0,4,2,5,19
20250314B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],15.12,6.32,0,0,3.96,0,0.76,2.95,19.51,19.51
20250314B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.5,3.45,0,0,2.95,0,0.34,1.04,0.34,0.34
20250314B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],6.44,4.65,0,0,3.52,0,0.63,1.51,6.75,3.71
20250314B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],15.12,6.32,0,0,3.96,0,0.76,2.95,19.51,19.51
20250314B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.5,3.45,0,0,2.95,0,0.34,1.04,0.34,0.34
20250314B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],6.44,4.65,0,0,3.52,0,0.63,1.51,6.75,3.71
20250314B05,システム約定結果,落札量合計（TSO別）[MW],133.3,56,0,0,44,0,114.788,45,15.028,408.116
20250314B05,システム約定結果,（内訳）自エリアからの落札量[MW],133.3,56,0,0,44,0,114.788,45,15.028,408.116
20250314B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250314B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250314B05,合計（確報値）,募集量（TSO別）[MW],121,432,918,355,146,594,324,111,386,3387
20250314B05,合計（確報値）,応札量合計（電源属地別）[MW],135.29,76,0,0,44,0,114.788,45,22.028,437.106
20250314B05,合計（確報値）,約定量合計（電源属地別）[MW],133.3,56,0,0,44,0,114.788,45,15.028,408.116
20250314B05,合計（確報値）,応札件数（電源属地別）[件],3,5,0,0,2,0,4,2,6,22
20250314B05,合計（確報値）,約定件数（電源属地別）[件],2,4,0,0,2,0,4,2,5,19
20250314B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],15.12,3.85,0,0,3.96,0,0.76,2.95,19.51,19.51
20250314B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.5,2.89,0,0,2.95,0,0.34,1.04,0.34,0.34
20250314B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],6.44,3.42,0,0,3.52,0,0.63,1.51,6.75,3.54
20250314B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],15.12,3.85,0,0,3.96,0,0.76,2.95,19.51,19.51
20250314B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.5,2.89,0,0,2.95,0,0.34,1.04,0.34,0.34
20250314B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],6.44,3.42,0,0,3.52,0,0.63,1.51,6.75,3.54
20250314B05,合計（確報値）,約定量合計（TSO別）[MW],133.3,56,0,0,44,0,114.788,45,15.028,408.116
20250314B05,合計（確報値）,（内訳）自エリアからの約定量[MW],133.3,56,0,0,44,0,114.788,45,15.028,408.116
20250314B06,システム約定結果,募集量（TSO別）[MW],133,381,922,322,149,563,324,96,370,3260
20250314B06,システム約定結果,応札量合計（電源属地別）[MW],178.5,56,0,0,19,0,193.815,45,14.018,506.333
20250314B06,システム約定結果,落札量合計（電源属地別）[MW],165,56,0,0,19,0,193.815,45,14.018,492.833
20250314B06,システム約定結果,応札件数（電源属地別）[件],3,4,0,0,1,0,5,2,5,20
20250314B06,システム約定結果,落札件数（電源属地別）[件],2,4,0,0,1,0,5,2,5,19
20250314B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.73,4.13,0,0,3.82,0,3.06,1.37,19.51,19.51
20250314B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,1.6,0,0,3.82,0,0.63,0.61,1.4,0.34
20250314B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.47,2.72,0,0,3.82,0,2.59,0.8,10.47,2.67
20250314B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.73,4.13,0,0,3.82,0.61,3.06,1.37,19.51,19.51
20250314B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,1.6,0,0,3.82,0.61,0.63,0.61,1.4,0.34
20250314B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.47,2.72,0,0,3.82,0.61,2.59,0.84,10.47,2.67
20250314B06,システム約定結果,落札量合計（TSO別）[MW],165,56,0,0,19,8,193.815,37,14.018,492.833
20250314B06,システム約定結果,（内訳）自エリアからの落札量[MW],165,56,0,0,19,0,193.815,37,14.018,484.833
20250314B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250314B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250314B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250314B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250314B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
